ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode,QualityClass,SampleCommentCategory,llm_category_label,llm_qualifier,llm_variable_name,llm_model
ABS258,23SWL20503,SAS,OLD,05AD,0,AB05AD0190,"WATERTON RIVER, ADJACENT TO SEC HWY 810 BRIDGE-WR2",49.43077,-113.49794,0,1,16.0,N,Smoky in area from fires in the province,2023-05-17 10:30:00,100629,433,COLIFORMS FECAL,,100.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 3hrs 26mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20703,SAS,OLD,05AD,0,AB05AD0190,"WATERTON RIVER, ADJACENT TO SEC HWY 810 BRIDGE-WR2",49.43077,-113.49794,0,1,16.0,N,windy,2023-07-25 10:45:00,100629,433,COLIFORMS FECAL,,66.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 3hrs 1min past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20903,SAS,OLD,05AD,0,AB05AD0190,"WATERTON RIVER, ADJACENT TO SEC HWY 810 BRIDGE-WR2",49.43077,-113.49794,0,1,16.0,N,"Breezy. Due to instrument (IC) breakdown, nitrate and nitrite analyzed by alternate method (colourimetric) to meet hold times.",2023-09-21 11:00:00,100629,433,COLIFORMS FECAL,,7.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 52mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL21003,SAS,OLD,05AD,0,AB05AD0190,"WATERTON RIVER, ADJACENT TO SEC HWY 810 BRIDGE-WR2",49.43077,-113.49794,0,1,16.0,N,Sunny,2023-10-19 11:00:00,100629,433,COLIFORMS FECAL,,7.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 14mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL21103,SAS,OLD,05AD,0,AB05AD0190,"WATERTON RIVER, ADJACENT TO SEC HWY 810 BRIDGE-WR2",49.43077,-113.49794,0,1,16.0,N,"River 95% ice free, bit of ice along banks and some frazzle in flow.",2023-11-15 09:45:00,100629,433,COLIFORMS FECAL,,18.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 17mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL21203,SAS,OLD,05AD,0,AB05AD0190,"WATERTON RIVER, ADJACENT TO SEC HWY 810 BRIDGE-WR2",49.43077,-113.49794,0,1,16.0,N,River ice covered,2023-12-13 10:05:00,100629,433,COLIFORMS FECAL,,40.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 4hrs 37mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS266,20SWE07493,SAS,NSA,05DF,0,AB05DF0840,"WEED CREEK, 9.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",53.3,-113.97972,0,1,16.0,N,Flow low. All bottles direct filled in center channel. Sonde changeout.,2020-09-24 08:55:00,100629,433,COLIFORMS FECAL,,30.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Received 1 hr 11 minutes past 24hr holding time.,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS266,21SWE09313,SAS,NSA,05DF,0,AB05DF0840,"WEED CREEK, 9.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",53.3,-113.97972,0,1,16.0,N,"No visible flow. Water level appears to be dropping. F-DOM reading 2,524 mV.",2021-09-20 09:35:00,100629,433,COLIFORMS FECAL,,10.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 48mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS266,20SWE07468,SAS,NSA,05DF,0,AB05DF0260,"WHITEMUD CREEK, 4 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",53.48361,-113.55444,0,1,16.0,N,Sonde changeout.,2020-08-05 08:30:00,100629,433,COLIFORMS FECAL,,3200.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Received 38 minutes past 24hr holding time.,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20407,SAS,OLD,05AB,0,AB05AB0260,"WILLOW CREEK, AT SEC HWY 811",49.75255,-113.40351,0,1,16.0,N,Rained two days ago.,2023-04-18 08:00:00,100629,433,COLIFORMS FECAL,,10.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 12mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20507,SAS,OLD,05AB,0,AB05AB0260,"WILLOW CREEK, AT SEC HWY 811",49.75255,-113.40351,0,1,16.0,N,Breezy. Light smoke from the forest fires in the province,2023-05-18 08:45:00,100629,433,COLIFORMS FECAL,,209.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 21mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20607,SAS,OLD,05AB,0,AB05AB0260,"WILLOW CREEK, AT SEC HWY 811",49.75255,-113.40351,0,1,16.0,N,Overcast light sprinkling rain,2023-06-20 08:50:00,100629,433,COLIFORMS FECAL,,109.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 11mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20807,SAS,OLD,05AB,0,AB05AB0260,"WILLOW CREEK, AT SEC HWY 811",49.75255,-113.40351,0,1,16.0,N,Sunny,2023-08-16 08:30:00,100629,433,COLIFORMS FECAL,,101.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 6mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL20907,SAS,OLD,05AB,0,AB05AB0260,"WILLOW CREEK, AT SEC HWY 811",49.75255,-113.40351,0,1,16.0,N,"Calm. Due to instrument (IC) breakdown, nitrate and nitrite analyzed by alternate method (colourimetric) to meet hold times.",2023-09-21 09:00:00,100629,433,COLIFORMS FECAL,,54.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 4hrs 52mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS258,23SWL21007,SAS,OLD,05AB,0,AB05AB0260,"WILLOW CREEK, AT SEC HWY 811",49.75255,-113.40351,0,1,16.0,N,Windy,2023-10-19 09:00:00,100629,433,COLIFORMS FECAL,,42.0,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 4hrs 14mins past 24hr HT,2715,1.0,106,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,20SWE00073,MAC,ATH,07AD,0,AB07AD0100,"ATHABASCA RIVER, AT OLD ENTRANCE TOWN SITE - TRANSECT",53.36883,-117.72562,0,1,16.0,N,No edge ice. Recent snow last night. Sunny now. Wind West 0-5kph.,2020-10-14 11:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 49mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSU34,21SWE00039,MAC,ATH,07AD,0,AB07AD0100,"ATHABASCA RIVER, AT OLD ENTRANCE TOWN SITE - TRANSECT",53.36883,-117.72562,0,1,16.0,N,"Low flow. Direct filled. No snow in area, recent rains. Some rock flour turbidity in water column.",2021-05-04 09:00:00,100632,2710,ESCHERICHIA COLI,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 13mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00014,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Augered hole, Direct filled bottles. Very good flow. Sampled off of d/s point of island (~20m toward LB).",2020-02-11 10:35:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 23mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00024,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,"Main Sample. Inorganics Replicate (20SWE00025) & Field Blank (20SWE00026) poured off. Used underice sampler with carboy #28 for main and #39 for replicate.  Used carboy #28 for FB (see note later in comments).  Found flow towards LB, just off the bottom end of the island tip. Augered hole - really thick ice. Didn't bring 2nd Maxxam blank water to rinse carboy, so sent bottles with remaining blank water back to McIntyre to be poured off (by rinsing carboy #28 with blank waters, filling & triple rinsing bottles before filling). Used R/C for Metals & Hgs.",2020-03-10 10:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 57mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00051,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Water levels very high. River really turbid. Couldn't land anywhere center channel on islands. Sampled from RB in good flow. Lots of standing water in the flood plains.,2020-06-16 09:45:00,100632,2710,ESCHERICHIA COLI,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 25mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00056,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Direct filled all bottles. River too high to land on island, so landed at cabin on RB. Small logs running in river, along with small debris.",2020-07-15 09:00:00,100632,2710,ESCHERICHIA COLI,,30,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 10mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00064,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Sampled off RB near cabin. Sand is visable on island tip, but is too soft to land. Water level drops off right near shore.  Lots of ditritus, twigs, organic ""scum"" on water. Lots of bugs :(",2020-08-11 08:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 4hrs 1min past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00072,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Sampled off southside of the island. Cougar tracks sited!!,2020-09-15 08:15:00,100632,2710,ESCHERICHIA COLI,,20,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 56mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00077,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Direct filled all bottles off left side of northern tip of usual island. Very windy (20-40kph westerly). Light snow starting.,2020-10-14 09:10:00,100632,2710,ESCHERICHIA COLI,,30,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 40mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,20SWE00085,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,Landed at lower end of island. Sampled towards center channel off lower end of island. Used underice sampler (Carboy #30) and R/C to fill bottles. Bacti out of carboy.,2020-11-17 09:30:00,100632,2710,ESCHERICHIA COLI,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 47mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00018,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,"Main Sample. QC Inorganics (21SWE00019) & FB (21SWE00020). Landed on d/s tip of island & sampled ~10m out towards center channel. Used Carboy #10 for main sample & Carboy #47 for replicate. R/C wouldn't work due to flash freezing, so filled Hgs by hand.",2021-02-17 11:15:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 32mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00029,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,Used underice sampler with Carboy #7. Good flow. R/C used.,2021-03-16 09:50:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 15mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00038,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Direct filled through augered hole ~15m off of d/s point of usual landing island. Good flow. Walked past overflow on bank - which extended ~6-7m out from bank of island.,2021-04-13 08:15:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 38mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00046,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Landed on island, sampled off d/s end of island (main channel). Direct filled bottles.",2021-05-11 07:50:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 7mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00055,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Main Sample. QC Inorganics Replicate (21SWE00056) & FB (21SWE00057). Landed on island and direct filled on left bank side of island. Good flow. Visible suspended sediment. Some woody debris (small) coming downstream. Filled inorganic replicate & field blank.,2021-06-08 09:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 4hrs 58mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00062,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Sampled center channel - LB on d/s end of big island. Good flow. Lots of mud. Some organic debris in flow. Air temp not recorded.,2021-07-13 07:45:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 26mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00070,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Low water level and low flow. Sampled off d/s end of island in main channel.,2021-08-10 08:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 45mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00078,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Good flow. WL low - real low, channel between true RB and island nearly dried up. Sampled off d/s end of island on left side (RB of river). All bottles direct filled. Took pics",2021-09-08 08:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 59mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00083,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Good flow. Water level very low. There's either no flow or standing water between the island & RB. Banks are slumping into the water.,2021-10-05 08:15:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 35mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,21SWE00091,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Direct filled all bottles from open lead ~5m out from LB of d/s tip of island. Excellent flow velocity.,2021-11-17 10:15:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 4mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00011,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,"Augered hole towards center, just off lower end of island. Good flow. Used underice sampler (Carboy #21), R/C for Metals & Hgs.",2022-01-12 11:20:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 33mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00043,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Sampled at d/s end of island. Good flow, all bottles direct filled. Lots of suspended sediments in flow. Total ICP metal scan diluted due to matrix interference, detection limits adjusted accordingly",2022-05-17 07:50:00,100632,2710,ESCHERICHIA COLI,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 6mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00048,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,TOC deleted due to exceedingly high value caused by G2 preservative contamination. WL higher than last month. Sampled on d/s end of island in center channel. Substrate 100%'mud',2022-06-21 08:00:00,100632,2710,ESCHERICHIA COLI,,64,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 3hrs past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00056,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,TOC deleted due to exceedingly high value caused by G2 preservative contamination. Detection limits for pesticides scan were adjusted because the concentration step in the method didn't achieve the desired target volume. Water level high - not able to land on island. Sample taken from RB.,2022-07-13 08:00:00,100632,2710,ESCHERICHIA COLI,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 9mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00067,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Landed on d/s tip of usual island & direct filled off RB of island. Some organic debris in water but good flow, velocity. Water has dropped ~1m since July.",2022-08-10 08:15:00,100632,2710,ESCHERICHIA COLI,,20,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 47mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00078,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"No chl-a result due to lab error. Water level low, good flow. All bottles direct filled. Landed on island just d/s of normal island (due to boat on shore). Sampled adjacent to cabins on RB. NOTE: Beginning Sep 1, 2022 Rod & Clamp no longer used to collect Hgs/MeHgs (as per Craig Emmerton). Note: Color & Odor fields not recorded on the field sheet.",2022-09-13 08:30:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 22mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00083,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Sampled on island further d/s of original cabin. Flow looks better - main channel moved over to LB channel.,2022-10-20 08:20:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 32mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,22SWE00091,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,"Sampled off d/s end of lower island (one further down than regular island), towards LB. Right bank and center channels appear to have little to no water due to smooth snow cover and observations from last month's crew. Left channel has obvious recent slush and ice pans frozen together. Ice is clear. Flow can be seen. Windy day. PAHs not field preserved.",2022-11-15 11:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 59mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,23SWE00011,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,Landed on regular island and headed towards RB to sample. Used underice sampler (Carboy #46).,2023-01-12 10:00:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 47mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,23SWE00029,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,14,128.0,N,"Collected sample with underice sampler (Carboy #38). ~0.2m of overflow throughout area. No wind! Additional parameters were collected for the Kearl Lake incident response. InnoTech: 2 x NA (1L). Mount Royal: 2 x GCxGC (1L). ALS: 2 x VOC, 2 x Hydrocarbons, 1 x NA. BV: 2 x VOC, 2 x PAC, 1 x phenols, 1 x cyanide (rinsed 3x by accident), 2 x PFOs (filled in first augered hole), 1 x formaldehyde, 1 x NTA. Isotope bottle missing.",2023-03-15 09:15:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 33mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,[],ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
ABSL34,23SWE00035,MAC,ATH,07DD,0,AB07DD0010,"ATHABASCA RIVER, AT OLD FORT - RIGHT BANK",58.38278,-111.51778,0,1,16.0,N,Sampled right of the bigger island near cabins on d/s point. Waded sample. Direct filled all bottles. Good flow. InnoTech F1234W and Napthenic Acids added in response to Kearl Lake release under ABSL34.,2023-04-20 08:15:00,100632,2710,ESCHERICHIA COLI,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 45mins past 24hr HT,2718,1.0,69,Flagged-Acceptable,"[""No relevant conditions mentioned""]",ESCHERICHIA COLI (100632-2710) : HT,HT,ESCHERICHIA COLI,qwen3:4b
